InNum,ProQANumber,CallDateTime,Timestamp,Address,AptLot,lng,lat,GridLoc,Disp,PDids,ExtNatureDisplayName,Report,PolArea,DOW,HourNum
2015142641,M78674,8/10/15 9:35,1439217303,111 HITT ST-CO,,-92.32589,38.94965,28124S,2,200,ASSIST MEDICS,,70D,Monday,9
2015142632,P41518,8/10/15 9:14,1439216046,5107 CRAYDON DR-CO,,-92.41235,38.93352,28203B,2,200,ABANDONED VEHICLE,,50W,Monday,9
2015142618,,8/10/15 9:03,1439215414,FAIRVIEW RD N-CO/BROADWAY W-CO,,-92.3807,38.9547,28103A,7,200,TRAFFIC STOP,,50E,Monday,9
2015142615,P41515,8/10/15 8:53,1439214823,BROADWAY W-CO/MAPLEWOOD DR-CO,,-92.3616,38.953,28141A,2,200,ACCIDENT,,50E,Monday,8
2015142612,,8/10/15 8:46,1439214411,1004 STADIUM BLVD N-CO,,-92.37071,38.96591,28102A,2,200,CHECK OPEN BUSINESS,,10W,Monday,8
2015142613,,8/10/15 8:36,1439213784,101 PROVIDENCE RD S-CO,,-92.33614,38.95092,28123S,1,200,FRAUD,2015-008814,50E,Monday,8
2015142596,,8/10/15 8:18,1439212722,CITY,,-92.3305,38.9525,A,2,200,SPECIAL ASSIGNMENT,,,Monday,8
2015142598,P41512,8/10/15 8:13,1439212435,HIGHWAY 63 S SB-CO/BROADWAY E-CO,,-92.2938,38.9465,29171A,2,200,ACCIDENT,,80S,Monday,8
2015142654,P41510,8/10/15 8:12,1439212369,601 NIFONG BLVD W-CO,1F,-92.34916,38.90855,28352A,2,200,KEEP THE PEACE,,60W,Monday,8
2015142589,P41509,8/10/15 8:10,1439212202,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,2,200,TRESPASSING,,80N,Monday,8
2015142594,P41508,8/10/15 8:08,1439212080,1615 BUSINESS LOOP 70 W-CO,NICKLES,-92.36267,38.97245,28034A,2,200,SUSPICIOUS INCIDENT,,10WP,Monday,8
2015142584,P41507,8/10/15 7:59,1439211566,1500 BLK WILSON AV-CO,,-92.3179,38.9447,29181P,7,200,PARKING VIOLATION,,70,Monday,7
2015142579,,8/10/15 7:57,1439211450,3606 LONGFORDS MILL DR-CO,,-92.39111,38.8948,33042B,2,200,911 CHECKS,,60W,Monday,7
2015142614,P41505,8/10/15 7:48,1439210926,103 HUBBELL DR-CO,3,-92.32381,38.95285,29073R,2,200,VANDALISM,,70,Monday,7
2015142578,P41504,8/10/15 7:45,1439210728,250 APPLE TREE CT-CO,5,-92.34721,38.89881,28354A,1,200,ASSAULT,2015-008813,60W,Monday,7
2015142577,,8/10/15 7:43,1439210581,I70 W-CO/WEST BLVD N-CO,,-92.3517,38.9665,28111V,2,200,TRAFFIC HAZARD,,10E,Monday,7
2015142551,P41503,8/10/15 6:51,1439207505,1404 WORLEY ST W-CO,,-92.35962,38.95981,28113P,1,200,AUTO THEFT,2015-008812,20W,Monday,6
2015142542,P41502,8/10/15 5:58,1439204304,1502 BUSINESS LOOP 70 W-CO,B,-92.3607,38.96684,28023A,2,200,LAW ALARM,,10W,Monday,5
2015142544,P41500,8/10/15 5:37,1439203051,1001 BOURN AV-CO,,-92.37363,38.94329,28153A,2,200,ASSIST CITIZEN,,50W,Monday,5
2015142538,P41499,8/10/15 5:14,1439201671,1909 ALLEN LN-CO,1,-92.32303,38.97183,29061P,2,200,DISTURBANCE,,30S,Monday,5
2015142533,P41498,8/10/15 4:46,1439199974,100 PARK DE VILLE PL-CO,,-92.3842,38.960727,28094A,9,200,SUSPICIOUS PERSON,,50W,Monday,4
2015142529,,8/10/15 4:37,1439199450,I70 E-CO/HIGHWAY 63 CONNECTOR NB-CO,,-92.2921,38.9617,29082U,2,200,RECOVER PROPERTY,,40E,Monday,4
2015142528,P41497,8/10/15 4:29,1439198946,3301 CLARK LN-CO,,-92.2889,38.96423,29082A,12,200,LAW ALARM,,40W,Monday,4
2015142527,P41496,8/10/15 4:27,1439198826,416 VANDIVER DR-CO,,-92.33153,38.97128,28012A,12,200,LAW ALARM,,10E,Monday,4
2015142523,P41495,8/10/15 3:17,1439194662,1004 STADIUM BLVD N-CO,A,-92.37071,38.96591,28102A,9,200,TRESPASSING,,10W,Monday,3
2015142520,,8/10/15 3:03,1439193821,8 THIRD AV-CO,,-92.33795,38.96201,28121Q,2,200,CHECK SUBJECT,,20E,Monday,3
2015142519,P41494,8/10/15 2:56,1439193380,105 GARTH AV N-CO,15,-92.34016,38.95344,28123R,9,200,SUSPICIOUS INCIDENT,,50E,Monday,2
2015142515,,8/10/15 2:43,1439192623,1718 BROADWAY E-CO,A,-92.31283,38.94961,29073S,1,200,LARCENY,2015-008811,70,Monday,2
2015142513,P41493,8/10/15 2:41,1439192481,2210 PARIS RD-CO,,-92.30376,38.97118,29064A,12,200,LAW ALARM,,40W,Monday,2
2015142514,,8/10/15 2:36,1439192208,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,2,200,OTHER OFFENSE,,70D,Monday,2
2015142511,,8/10/15 2:17,1439191059,5701 ST CHARLES RD E-BC,,-92.24995,38.96361,29034B,10,200,TRAFFIC STOP,,104,Monday,2
2015142510,P41491,8/10/15 2:15,1439190939,1001 HARDIN ST-CO,,-92.35145,38.96369,28112P,5,200,DISTURBANCE,2015-008810,20W,Monday,2
2015142505,,8/10/15 1:52,1439189525,605 WESTMOUNT AV-CO,,-92.34261,38.94505,28131R,1,200,LARCENY,2015-008809,50E,Monday,1
2015142504,P41490,8/10/15 1:34,1439188444,205 BUSINESS LOOP 70 E-CO,,-92.33493,38.96512,28013S,2,200,TRESPASSING,,20E,Monday,1
2015142502,P41489,8/10/15 1:24,1439187897,211 SEXTON RD W-CO,,-92.34148,38.96117,28121P,2,200,LARCENY,,20W,Monday,1
2015142496,,8/10/15 0:53,1439186020,2500 CHAPEL HILL RD-CO,,-92.37899,38.92769,28221A,2,200,CHECK SUBJECT,,50WP,Monday,0
2015142495,P41488,8/10/15 0:51,1439185888,2401 THORNBERRY DR-CO,,-92.30189,38.99407,24293A,2,200,SUSPICIOUS VEHICLE,,30N,Monday,0
2015142494,,8/10/15 0:49,1439185748,300 CEDAR FALLS CT-CO,,-92.39926,38.96087,28084B,2,200,CHECK SUBJECT,,50W,Monday,0
2015142488,P41487,8/10/15 0:12,1439183556,2218 GARNET AV-CO,,-92.31214,38.97413,29061Q,9,200,SUSPICIOUS INCIDENT,,30S,Monday,0
2015142477,P41486,8/10/15 0:05,1439183126,217 STADIUM BLVD N-CO,101,-92.37495,38.96005,28104A,12,200,LAW ALARM,,50E,Monday,0
2015142481,,8/10/15 0:04,1439183099,510 HIGH ST-CO,402,-92.31524,38.94535,29181P,2,200,ASSIST CITIZEN,,70,Monday,0
2015142475,P41485,8/10/15 0:00,1439182829,26 BUSINESS LOOP 70 E-CO,,-92.33668,38.96458,28013S,1,200,SHOPLIFTING,2015-008808,20E,Monday,0
2015142473,,8/9/15 23:59,1439182754,I70 DR SOUTHEAST-CO/WOODRIDGE DR-CO,,-92.2813,38.961,29091A,10,200,TRAFFIC STOP,,80N,Sunday,23
2015142468,,8/9/15 23:45,1439181934,5009 AZTEC BLVD-CO,,-92.26002,38.97744,29031A,2,200,CHECK SUBJECT,,40EP,Sunday,23
2015142462,P41484,8/9/15 23:33,1439181202,509 GARTH AV N-CO,,-92.33902,38.95871,28121P,2,200,DISTURBANCE,,20W,Sunday,23
2015142457,,8/9/15 23:23,1439180594,4815 CLARK LN-CO,,-92.26252,38.9654,29101A,10,200,TRAFFIC STOP,,40E,Sunday,23
2015142467,,8/9/15 23:23,1439180582,3217 WESTCREEK CIR-CO,,-92.36651,38.91817,28272A,2,200,SUSPICIOUS PERSON,,60W,Sunday,23
2015142466,P41483,8/9/15 23:06,1439179581,25 NORTH CEDAR LAKE DR W-CO,,-92.34239,38.89758,28363A,2,200,SUSPICIOUS VEHICLE,,60W,Sunday,23
2015142455,P41482,8/9/15 23:05,1439179542,BENTON ST-CO/JEWELL AV-CO,,-92.341,38.9622,28121P,2,200,DISTURBANCE,,20W,Sunday,23
2015142454,P41480,8/9/15 23:03,1439179396,304 SONDRA AV-CO,,-92.34173,38.97097,28013P,2,200,SUSPICIOUS INCIDENT,,10E,Sunday,23
2015142453,P41479,8/9/15 22:56,1439178993,7575 ST CHARLES RD E-BC,,-92.2213,38.9695,29013B,12,200,LAW ALARM,,40E,Sunday,22
2015142449,,8/9/15 22:46,1439178411,2116 BERNADETTE DR-CO,,-92.37177,38.96494,28101A,2,200,911 CHECKS,,10W,Sunday,22
2015142472,P41478,8/9/15 22:23,1439177009,608 HIRTH AV-CO,,-92.34581,38.96038,28112Q,2,200,SUSPICIOUS INCIDENT,,20W,Sunday,22
2015142438,M78658,8/9/15 22:16,1439176616,3302 LAKE TOWN DR-CO,,-92.39897,38.92046,28281A,1,200,OVERDOSE,2015-008807,50W,Sunday,22
2015142445,,8/9/15 22:04,1439175864,1400 BLK RALEIGH DR-CO,,-92.3173,39.001,24301B,2,200,911 CHECKS,,30N,Sunday,22
2015142418,,8/9/15 21:40,1439174453,1519 TYPHOON CT-CO,,-92.31532,38.99673,24303A,2,200,911 CHECKS,,30N,Sunday,21
2015142419,,8/9/15 21:39,1439174389,705 COOK AV-CO,,-92.34544,38.96108,28112Q,2,200,ASSIST CITIZEN,,20W,Sunday,21
2015142444,P41477,8/9/15 21:29,1439173773,1115 KENNESAW RIDGE RD-CO,502,-92.32227,38.98983,24311A,2,200,CIVIL MATTER,,30S,Sunday,21
2015142410,P41475,8/9/15 21:23,1439173394,3500 ASPEN HEIGHTS PKWY-CO,,-92.29854,38.91077,29293A,2,200,SUSPICIOUS PERSON,,80S,Sunday,21
2015142447,P41474,8/9/15 21:19,1439173192,2903 WOODS CROSSING DR-CO,,-92.25782,38.9803,24343A,2,200,ACCIDENT,,40E,Sunday,21
2015142422,P41473,8/9/15 21:18,1439173104,3600 BLK LENOIR ST-CO,,-92.29249,38.91221,29294A,2,200,SUSPICIOUS PERSON,,80S,Sunday,21
2015142446,,8/9/15 21:16,1439172964,BUSINESS LOOP 70 E-CO/RANGE LINE ST-CO,,-92.3247,38.964,28014Q,2,200,911 CHECKS,,20E,Sunday,21
2015142450,P41472,8/9/15 21:15,1439172951,RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO,,-92.3247,38.964,28014Q,2,200,ACCIDENT,,30S,Sunday,21
2015142402,,8/9/15 21:09,1439172559,WORLEY ST W-CO/CLAUDELL LN-CO,,-92.3649,38.9606,28104A,2,200,STALLED VEHICLE,,50E,Sunday,21
2015142415,P41471,8/9/15 21:06,1439172380,BERNADETTE DR-CO/WORLEY ST W-CO,,-92.369,38.961,28102A,9,200,SUSPICIOUS PERSON,,10W,Sunday,21
2015142397,,8/9/15 20:52,1439171564,6400 BLK I70 DR SOUTHEAST E-CO,,-92.2379,38.9597,29111B,2,200,911 CHECKS,,80N,Sunday,20
2015142395,,8/9/15 20:52,1439171554,1510 I70 DR SOUTHWEST-CO,,-92.361655,38.964099,28111A,1,200,DWI,2015-008804,20W,Sunday,20
2015142396,,8/9/15 20:49,1439171399,1100 SMILEY LN-CO,,-92.32319,38.99274,24303A,2,200,911 CHECKS,,30N,Sunday,20
2015142386,P41468,8/9/15 20:33,1439170394,PROVIDENCE RD N-CO/ASH ST E-CO,,-92.3341,38.9537,28124P,2,200,CHECK THE WELFARE,,50E,Sunday,20
2015142385,P41469,8/9/15 20:31,1439170281,HIGHWAY 63 CONNECTOR NB-CO/CLARK LN-CO,,-92.2918,38.9636,29082A,9,200,DISTURBANCE,,40W,Sunday,20
2015142384,P41466,8/9/15 20:16,1439169418,205 PARK DE VILLE PL-CO,,-92.38382,38.96069,28094A,9,200,TRESPASSING,,50W,Sunday,20
2015142382,,8/9/15 20:13,1439169231,2904 RANGE LINE ST-CO,79,-92.32354,38.97913,23364A,2,200,911 CHECKS,,30S,Sunday,20
2015142380,P41464,8/9/15 20:11,1439169061,5042 CLARK LN-CO,200,-92.25892,38.96239,29101A,1,200,DISTURBANCE,2015-008803,40E,Sunday,20
2015142372,,8/9/15 19:45,1439167502,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,1,200,ASSAULT,2015-008800,80N,Sunday,19
2015142373,,8/9/15 19:44,1439167475,107 FOREST AV W-CO,,-92.33931,38.96349,28121P,2,200,911 CHECKS,,20W,Sunday,19
2015142370,,8/9/15 19:40,1439167239,1010 I70 DR SOUTHWEST-CO,,-92.35411,38.96457,28111A,2,200,911 CHECKS,,20W,Sunday,19
2015142362,,8/9/15 19:32,1439166745,3000 GREEN VALLEY DR-CO,,-92.29468,38.94337,29171A,2,200,911 CHECKS,,80S,Sunday,19
2015142375,P41461,8/9/15 19:29,1439166575,29 TENTH ST S-CO,,-92.32666,38.95062,28124S,1,200,DISTURBANCE,2015-008802,70D,Sunday,19
2015142366,,8/9/15 19:25,1439166338,ASH ST W-CO/STADIUM BLVD N-CO,,-92.3714,38.9576,28104A,9,200,STALLED VEHICLE,,50E,Sunday,19
2015142369,P41458,8/9/15 19:23,1439166198,4417 STEVENDAVE DR-CO,,-92.27003,38.97509,29042A,2,200,DISTURBANCE,,40E,Sunday,19
2015142359,,8/9/15 19:21,1439166106,1010 I70 DR SOUTHWEST-CO,,-92.35411,38.96457,28111A,2,200,911 CHECKS,,20W,Sunday,19
2015142378,P41456,8/9/15 19:16,1439165768,2300 BERNADETTE DR-CO,FOOD,-92.37504,38.96371,28101A,2,200,LARCENY,,10W,Sunday,19
2015142354,,8/9/15 19:11,1439165462,1300 I70 W-CO,,-92.2737,38.9611,29082V,2,200,STALLED VEHICLE,,40E,Sunday,19
2015142371,,8/9/15 19:10,1439165421,4130 LENOIR ST-CO,113,-92.28607,38.90384,29322B,2,200,911 CHECKS,,80S,Sunday,19
2015142351,,8/9/15 19:05,1439165146,SEVENTH ST S-CO/CHERRY ST-CO,,-92.3297,38.9505,28124R,2,200,911 CHECKS,,70D,Sunday,19
2015142344,,8/9/15 18:54,1439164489,115 CONLEY RD-CO,,-92.29414,38.95257,29083A,2,200,911 CHECKS,,80N,Sunday,18
2015142340,,8/9/15 18:47,1439164072,1806 MAYBERRY DR-CO,,-92.38146,38.97521,28044A,2,200,911 CHECKS,,10W,Sunday,18
2015142352,P41452,8/9/15 18:46,1439163999,1400 FORUM BLVD-CO,48,-92.35954,38.93573,28231A,12,200,LAW ALARM,,50W,Sunday,18
2015142335,,8/9/15 18:39,1439163551,1103 MEHL RD-CO,2,-92.29775,38.96195,29081A,1,200,CHECK SUBJECT,2015-008805,40W,Sunday,18
2015142337,,8/9/15 18:39,1439163546,3101 PROVIDENCE RD S-CO,A,-92.33573,38.91674,28252A,2,200,911 CHECKS,,60E,Sunday,18
2015142334,P41451,8/9/15 18:36,1439163414,1415 GRINDSTONE PLAZA DR-CO,,0,0,29303A,12,200,LAW ALARM,,60E,Sunday,18
2015142332,,8/9/15 18:32,1439163146,BROADWAY W-CO/FAIRVIEW RD N-CO,,-92.3807,38.9547,28151A,2,200,STALLED VEHICLE,,50W,Sunday,18
2015142338,P41449,8/9/15 18:30,1439163034,1288 I70 W-CO,,-92.2962,38.9627,29082V,2,200,TRAFFIC HAZARD,,40E,Sunday,18
2015142331,M78651,8/9/15 18:27,1439162861,111 BUSINESS LOOP 70 E-CO,,-92.33543,38.9651,28013S,2,200,ASSIST MEDICS,,20E,Sunday,18
2015142347,P41448,8/9/15 18:19,1439162383,900 VANDIVER DR-CO,,-92.32184,38.97119,28012A,2,200,HARASSMENT,,10E,Sunday,18
2015142325,,8/9/15 18:11,1439161875,HIGHWAY 63 S NB-CO/STADIUM BLVD E-CO,,-92.2948,38.9322,29201A,2,200,DWI,,80S,Sunday,18
2015142328,P41444,8/9/15 18:02,1439161373,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,1,200,SHOPLIFTING,2015-008797,80N,Sunday,18
2015142350,P41443,8/9/15 17:57,1439161037,3009 PARIS RD-CO,L,-92.29268,38.98173,24324A,2,200,HARASSMENT,,40W,Sunday,17
2015142348,P41442,8/9/15 17:52,1439160731,1810 PARIS RD-CO,B,-92.30931,38.96509,29064A,1,200,ASSAULT,2015-008801,40W,Sunday,17
2015142329,P41441,8/9/15 17:48,1439160539,1306 RANGE LINE ST-CO,105,-92.32419,38.96485,28014Q,1,200,LARCENY,2015-008799,30S,Sunday,17
2015142318,,8/9/15 17:30,1439159420,1408 BUSINESS LOOP 70 W-CO,,-92.35935,38.9658,28023A,2,200,911 CHECKS,,10W,Sunday,17
2015142345,P41439,8/9/15 17:28,1439159325,1712 PROVIDENCE RD N-CO,,-92.33323,38.97093,28014P,2,200,ASSIST CITIZEN,,10E,Sunday,17
2015142312,,8/9/15 17:26,1439159162,1201 PAQUIN ST-CO,1112,-92.32343,38.94791,29181Q,2,200,911 CHECKS,,70,Sunday,17
2015142315,M78650,8/9/15 17:21,1439158913,ASH ST E-CO/GARTH AV N-CO,,-92.3389,38.954,28123Q,2,200,C&I DRIVING,,50E,Sunday,17
2015142310,P41438,8/9/15 17:18,1439158687,1240 I70 E-CO,,-92.3802,38.9693,28082U,2,200,ACCIDENT,,10W,Sunday,17
2015142305,,8/9/15 17:11,1439158291,3700 BLK PONDEROSA ST-CO,,-92.294158,38.90875,29293A,2,200,911 CHECKS,,80S,Sunday,17
2015142304,P41436,8/9/15 17:10,1439158212,1506 WILSON AV-CO,,-92.31811,38.94442,29181P,2,200,TRAFFIC HAZARD,,70,Sunday,17
2015142295,P41434,8/9/15 16:47,1439156828,BUSINESS LOOP 70 E-CO/PROVIDENCE RD N-CO,,-92.3339,38.9647,28013S,2,200,DWI,,20E,Sunday,16
2015142317,P41433,8/9/15 16:42,1439156572,408 FIFTH ST N-CO,,-92.33155,38.95621,28124P,1,200,BURGLARY,2015-008796,20E,Sunday,16
2015142299,P41432,8/9/15 16:40,1439156454,2900 PARIS RD-CO,B,-92.29337,38.97944,24323A,2,200,HARASSMENT,,40W,Sunday,16
2015142290,P41431,8/9/15 16:33,1439156012,2006 BROADWAY E-CO,1,-92.30867,38.94827,29182A,1,200,LARCENY,2015-008794,80S,Sunday,16
2015142291,P41429,8/9/15 16:26,1439155618,3705 WEYMEYER DR-CO,,-92.28127,39.00265,24281A,2,200,HARASSMENT,,30N,Sunday,16
2015142281,P41427,8/9/15 16:05,1439154327,2102 PARIS RD-CO,,-92.30648,38.96834,29064A,2,200,TRESPASSING,,40W,Sunday,16
2015142277,,8/9/15 16:03,1439154229,3850 RANGE LINE ST-CO,,-92.32397,38.9891,23362A,2,200,CHECK OPEN BUSINESS,,30S,Sunday,16
2015142288,P41425,8/9/15 16:03,1439154181,BROADWAY W-CO/EDGEWOOD AV-CO,,-92.3437,38.9513,28142P,8,200,ACCIDENT,,50E,Sunday,16
2015142278,P41426,8/9/15 16:03,1439154180,BROADWAY W-CO/EDGEWOOD AV-CO,,-92.3437,38.9513,28142P,2,200,ACCIDENT,,50E,Sunday,16
2015142275,F29422,8/9/15 15:57,1439153826,1000 SMILEY LN-CO,101,-92.32523,38.99266,23362A,2,200,ASSIST FIRE,,10E,Sunday,15
2015142273,,8/9/15 15:46,1439153217,BUSINESS LOOP 70 E-CO/OLD 63 N-CO,,-92.31,38.9639,29064A,10,200,TRAFFIC STOP,,40W,Sunday,15
2015142271,,8/9/15 15:41,1439152884,OAKLAND GRAVEL RD-CO/GRIZZLY CT-CO,,-92.3025,38.9805,24323A,10,200,TRAFFIC STOP,,30S,Sunday,15
2015142280,P41424,8/9/15 15:40,1439152853,106 ANN ST S-CO,,-92.31419,38.94907,29181P,2,200,TRESPASSING,,70,Sunday,15
2015142272,,8/9/15 15:34,1439152457,3910 PROVIDENCE RD S-CO,,-92.33377,38.90817,28254A,2,200,911 CHECKS,,60E,Sunday,15
2015142269,,8/9/15 15:31,1439152286,TRINITY PL-CO/ALLEN ST-CO,,-92.3355,38.9553,28123Q,2,200,CHECK SUBJECT,,20W,Sunday,15
2015142270,P41423,8/9/15 15:30,1439152206,711 BUSINESS LOOP 70 E-CO,,-92.32797,38.96463,28014Q,9,200,DWI,,20E,Sunday,15
2015142268,,8/9/15 15:25,1439151914,300 BLK LASALLE PL-CO,,-92.3365,38.956,28123Q,2,200,CHECK SUBJECT,,20W,Sunday,15
2015142267,,8/9/15 15:10,1439151022,1113 HAMILTON WY-CO,,-92.32443,38.94836,29181Q,2,200,911 CHECKS,,70,Sunday,15
2015142300,P41422,8/9/15 15:09,1439150983,2613 QUAIL DR-CO,B,-92.29756,38.96955,29053A,1,200,ASSAULT,2015-008795,40W,Sunday,15
2015142257,P41420,8/9/15 15:00,1439150447,1000 JEFFERSON ST-CO,,-92.34306,38.96249,28121P,12,200,LAW ALARM,,20W,Sunday,15
2015142249,,8/9/15 14:51,1439149882,VANDIVER DR-CO/NELWOOD DR-CO,,-92.2971,38.973,29051A,2,200,STALLED VEHICLE,,40W,Sunday,14
2015142252,P41418,8/9/15 14:50,1439149845,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,9,200,SUSPICIOUS PERSON,,80N,Sunday,14
2015142240,,8/9/15 14:28,1439148536,3201 MARTHA DR-CO,A,-92.28938,38.97901,24324A,2,200,911 CHECKS,,40W,Sunday,14
2015142237,,8/9/15 14:27,1439148474,3616 ROCK QUARRY RD-CO,,-92.31313,38.90923,29304A,2,200,911 CHECKS,,60E,Sunday,14
2015142232,,8/9/15 14:26,1439148364,101 FOURTH ST S-CO,,-92.33325,38.9504,28124R,2,200,FOOT PATROL,,70DP,Sunday,14
2015142265,P41416,8/9/15 14:25,1439148339,1910 WORLEY ST W-CO,,-92.36809,38.95954,28104A,2,200,LARCENY,,50E,Sunday,14
2015142230,M78644,8/9/15 14:19,1439147987,WALNUT ST E-CO/PARKVIEW DR-CO,,-92.301,38.953,29083A,2,200,ASSIST MEDICS,,80N,Sunday,14
2015142248,P41415,8/9/15 14:12,1439147553,2962 NORTHLAND DR-CO,,-92.32269,38.98023,24313A,2,200,FRAUD,,30S,Sunday,14
2015142241,,8/9/15 14:05,1439147110,1502 WORLEY ST W-CO,,-92.36103,38.95987,28113P,2,200,911 CHECKS,,20W,Sunday,14
2015142242,,8/9/15 13:58,1439146704,5305 CURRITUCK LN-CO,,-92.31854,39.00665,24301B,2,200,911 CHECKS,,30N,Sunday,13
2015142235,P41413,8/9/15 13:56,1439146573,2225 PRIMROSE DR-CO,,-92.37404,38.97711,28031A,2,200,LARCENY,,10W,Sunday,13
2015142221,,8/9/15 13:55,1439146525,307 LOCUST ST-CO,,-92.33338,38.94977,28132P,2,200,CHECK SUBJECT,,70,Sunday,13
2015142215,P41412,8/9/15 13:40,1439145634,1016 LAKE POINT LN-CO,,-92.35567,38.91999,28261A,12,200,LAW ALARM,,60E,Sunday,13
2015142233,,8/9/15 13:38,1439145539,2613 QUAIL DR-CO,,-92.29768,38.96958,29053A,2,200,DISTURBANCE,,40W,Sunday,13
2015142238,P41411,8/9/15 13:37,1439145462,STADIUM BLVD S-CO/ROLLINS RD-CO,,-92.3715,38.9466,28154A,2,200,LOCKOUT,,50E,Sunday,13
2015142217,,8/9/15 13:33,1439145209,5665 BLK ROGER I WILSON MEMORIAL DR N-CO,,0,0,24194B,2,200,911 CHECKS,,30N,Sunday,13
2015142210,,8/9/15 13:31,1439145078,100 OLD 63 N-CO,,-92.31114,38.9515,29074Q,2,200,FOOT PATROL,,80NP,Sunday,13
2015142214,,8/9/15 13:28,1439144928,HIGHWAY 63 N SB-CO/VANDIVER DR-CO,,-92.283,38.9766,29041A,2,200,911 CHECKS,,40W,Sunday,13
2015142218,P41409,8/9/15 13:18,1439144318,203 WALNUT ST E-CO,,-92.33482,38.95287,28123S,12,200,LAW ALARM,,50E,Sunday,13
2015142213,,8/9/15 13:15,1439144126,HIGHWAY 63 CONNECTOR NB-CO/I70 W-CO,,-92.2921,38.9619,29082A,2,200,CHECK TRAFFIC LIGHTS,,40W,Sunday,13
2015142204,P41408,8/9/15 12:59,1439143177,3501 CLARK LN-CO,15,-92.28659,38.96719,29082A,2,200,DISTURBANCE,,40E,Sunday,12
2015142202,,8/9/15 12:55,1439142902,BRICKTON RD-CO/TRIMBLE RD-CO,,-92.2958,38.9485,29171A,8,200,ACCIDENT,,80N,Sunday,12
2015142220,,8/9/15 12:54,1439142899,TRIMBLE RD-CO/BRICKTON RD-CO,,-92.2958,38.9485,29171A,2,200,911 CHECKS,,80N,Sunday,12
2015142199,,8/9/15 12:32,1439141538,2800 EAST HENLEY DR-CO,,-92.28414,38.97925,24324A,2,200,911 CHECKS,,40W,Sunday,12
2015142243,P41405,8/9/15 12:27,1439141232,1116 BUSINESS LOOP 70 E-CO,,-92.3234,38.96377,29063Q,2,200,PARKING VIOLATION,,20E,Sunday,12
2015142194,F29420,8/9/15 12:20,1439140843,NIFONG BLVD W-CO/GLEN EAGLE DR-CO,,-92.3631,38.9093,28274A,8,200,ACCIDENT,,60W,Sunday,12
2015142200,P41404,8/9/15 12:18,1439140693,4117 DERBY RIDGE DR-CO,,-92.31769,38.99256,24311A,2,200,DISTURBANCE,,30S,Sunday,12
2015142196,P41403,8/9/15 12:04,1439139891,802 WILKES BLVD-CO,B,-92.32769,38.96015,28122Q,2,200,DISTURBANCE,,20E,Sunday,12
2015142203,P41402,8/9/15 12:03,1439139829,3340 VANDIVER DR-CO,,-92.2876,38.97544,29052A,2,200,LARCENY MV,,40W,Sunday,12
2015142189,,8/9/15 12:03,1439139793,805 WILKES BLVD-CO,,-92.32731,38.96049,28122Q,2,200,911 CHECKS,,20E,Sunday,12
2015142185,,8/9/15 11:48,1439138934,3313 JAMESDALE RD-CO,,-92.28676,38.99865,24294A,1,200,DISTURBANCE,2015-008792,30N,Sunday,11
2015142187,P41397,8/9/15 11:33,1439138038,506 MCBAINE AV-CO,,-92.34212,38.9589,28121P,2,200,AUTO THEFT,,20W,Sunday,11
2015142246,P41395,8/9/15 11:22,1439137348,2911 ROLLINS RD-CO,B8,-92.38198,38.94743,28164A,2,200,AUTO THEFT,,50W,Sunday,11
2015142181,P41394,8/9/15 11:22,1439137326,1104 PROVIDENCE RD N-CO,,-92.33143,38.96336,28122P,13,200,LAW ALARM,,20E,Sunday,11
2015142180,,8/9/15 11:10,1439136624,1028 CLAUDELL LN-CO,,-92.36558,38.96229,28102A,2,200,911 CHECKS,,10W,Sunday,11
2015142179,P41393,8/9/15 11:04,1439136283,WORLEY ST W-CO/PERSHING RD-CO,,-92.3574,38.9599,28113P,2,200,SUSPICIOUS INCIDENT,,20W,Sunday,11
2015142175,,8/9/15 10:43,1439135035,3009 PARIS RD-CO,,-92.29268,38.98173,24324A,2,200,CHECK OPEN BUSINESS,,40W,Sunday,10
2015142168,P41388,8/9/15 10:03,1439132612,2001 WORLEY ST W-CO,150,-92.36905,38.96271,28102A,12,200,LAW ALARM,,10W,Sunday,10
2015142164,,8/9/15 9:46,1439131588,2101 VANDIVER DR-CO,1,-92.30666,38.97234,29062A,2,200,ASSIST CITIZEN,,30S,Sunday,9
2015142163,,8/9/15 9:43,1439131408,1615 BUSINESS LOOP 70 W-CO,,-92.36267,38.97245,28034A,2,200,FOOT PATROL,,10WP,Sunday,9
2015142158,,8/9/15 9:23,1439130204,101 FOURTH ST S-CO,,-92.33325,38.9504,28124R,2,200,FOOT PATROL,,70DP,Sunday,9
2015142153,,8/9/15 9:14,1439129675,GARTH AV N-CO/WORLEY ST W-CO,,-92.3388,38.958,28121P,2,200,CHECK SUBJECT,,20W,Sunday,9
2015142151,P41384,8/9/15 9:06,1439129190,1000 NIFONG BLVD W-CO,9,-92.35473,38.90726,28263A,12,200,LAW ALARM,,60W,Sunday,9
